time,latitude,longitude,u10,v10,t2m,d2m,msl,sst,sp,u100,v100,stl1,swvl1,cvh
2025-03-09,34.12,-117.27827272727268,5.63,3.93,322.68,295.37,1037.47,315.19,1002.82,7.08,4.72,298.5,0.16,0.11
2025-03-09,34.12,-117.02818181818176,6.1,4.0,292.87,281.22,1055.04,296.34,1152.39,7.06,5.26,253.82,0.17,0.1
2025-03-09,34.37,-119.279,6.19,3.93,302.84,256.72,1017.79,266.58,1020.64,7.56,5.0,276.38,0.14,0.1
2025-03-09,34.12,-116.77809090909085,5.81,4.12,334.5,283.74,993.17,279.82,1047.63,6.58,5.09,291.12,0.14,0.1
2025-03-09,34.62,-119.279,6.12,4.03,310.5,315.02,1006.55,275.88,973.72,6.69,4.94,289.5,0.15,0.1
2025-03-09,33.87,-119.279,5.97,3.9,301.64,311.76,974.17,292.72,1052.11,7.08,5.22,291.24,0.15,0.1
2025-03-09,33.62,-119.02890909090908,6.32,3.7,304.61,288.99,930.14,286.19,950.32,7.12,4.93,277.4,0.15,0.1
2025-03-09,33.87,-118.52872727272725,5.63,3.82,271.07,296.05,1033.95,308.18,1023.2,7.02,4.76,285.96,0.15,0.1
2025-03-09,33.87,-118.27863636363634,6.01,3.82,312.49,271.07,1077.16,315.76,999.24,6.51,4.89,301.02,0.14,0.11
2025-03-09,33.87,-118.02854545454542,5.92,3.95,275.23,311.72,972.8,272.41,984.98,7.17,4.91,283.13,0.14,0.09
2025-03-09,33.87,-117.77845454545451,5.91,3.61,306.97,301.48,1026.15,284.54,973.19,6.83,5.02,276.98,0.16,0.1
2025-03-09,33.87,-117.5283636363636,6.07,3.94,274.44,280.59,958.13,283.9,1014.76,6.39,4.9,284.31,0.14,0.1
2025-03-09,33.87,-117.02818181818176,5.85,3.99,280.4,295.61,952.62,279.72,1041.25,7.11,4.85,301.7,0.15,0.1
2025-03-09,33.87,-116.77809090909085,5.99,4.23,297.63,276.17,1059.81,288.23,972.86,7.32,4.91,301.8,0.16,0.1
2025-03-09,33.37,-119.279,6.01,3.7,286.55,275.18,1052.37,290.4,984.62,7.33,5.11,293.42,0.15,0.1
2025-03-09,33.62,-119.279,6.57,4.16,299.42,289.4,1035.93,292.21,934.19,6.94,4.97,299.92,0.14,0.1
2025-03-09,33.87,-117.27827272727268,6.06,3.52,307.61,306.37,954.67,268.64,1065.2,6.82,5.0,284.95,0.16,0.1
2025-03-09,33.62,-118.77881818181817,5.62,3.92,298.9,295.39,990.7,257.14,945.59,6.44,4.99,293.33,0.16,0.11
2025-03-09,33.62,-117.5283636363636,5.87,3.82,314.74,294.21,980.96,294.39,1043.36,7.19,5.02,288.81,0.15,0.11
2025-03-09,33.62,-118.52872727272725,6.3,3.97,316.04,290.73,1065.84,300.02,1028.14,7.02,4.68,289.94,0.16,0.1
2025-03-09,33.62,-116.77809090909085,5.62,3.92,313.28,291.54,1060.34,312.1,1042.25,6.69,4.82,298.01,0.15,0.1
2025-03-09,33.62,-117.02818181818176,6.79,3.87,269.62,289.84,999.48,286.26,970.64,7.09,5.26,276.96,0.15,0.09
2025-03-09,33.62,-117.27827272727268,6.3,3.97,317.3,299.82,979.54,266.01,983.66,6.25,5.08,305.35,0.14,0.1
2025-03-09,33.62,-116.528,5.95,4.19,312.0,310.02,989.14,285.44,934.57,6.83,5.01,297.67,0.15,0.11
2025-03-09,33.62,-117.77845454545451,6.14,3.97,286.21,303.11,1004.09,295.7,984.45,6.86,4.94,298.66,0.14,0.09
2025-03-09,33.62,-118.02854545454542,6.1,3.93,294.32,301.27,976.12,282.91,962.38,6.95,5.23,314.19,0.16,0.1
2025-03-09,33.62,-118.27863636363634,6.12,4.09,302.81,299.27,951.0,288.84,977.75,7.11,5.12,300.25,0.15,0.11
2025-03-09,33.87,-118.77881818181817,5.89,3.79,288.63,286.64,1062.7,298.0,999.92,6.84,4.74,291.81,0.14,0.1
2025-03-09,33.119,-116.528,5.76,4.17,299.25,312.34,1063.08,285.91,1023.48,7.17,4.34,281.89,0.16,0.09
2025-03-09,33.87,-116.528,5.73,4.22,304.52,323.96,1056.14,298.11,983.32,7.04,4.43,298.47,0.14,0.11
2025-03-09,33.87,-119.02890909090908,6.02,4.36,285.67,290.21,1025.66,328.47,1133.36,6.68,4.65,306.96,0.15,0.1
2025-03-09,33.37,-118.77881818181817,5.82,3.74,281.93,303.56,967.54,323.85,999.89,6.62,5.18,302.97,0.14,0.1
2025-03-09,33.37,-119.02890909090908,5.85,4.14,310.2,325.36,1056.69,293.96,1053.18,7.04,4.82,289.53,0.15,0.09
2025-03-09,33.37,-118.52872727272725,5.99,3.92,278.22,307.82,996.65,304.1,1077.57,6.81,4.81,278.53,0.15,0.1
2025-03-09,33.37,-118.27863636363634,6.59,3.67,280.04,293.71,920.76,282.58,957.23,6.84,5.0,273.55,0.14,0.11
2025-03-09,33.37,-118.02854545454542,5.99,3.86,293.95,293.49,980.79,298.6,954.06,7.54,5.37,295.57,0.14,0.1
2025-03-09,33.37,-117.77845454545451,6.06,4.27,280.48,305.92,1028.47,331.65,958.52,6.76,5.04,281.7,0.15,0.11
2025-03-09,33.37,-117.27827272727268,5.86,3.83,327.39,296.75,1005.2,285.51,893.4,6.17,4.86,295.36,0.16,0.1
2025-03-09,33.37,-117.02818181818176,6.09,3.91,320.16,315.33,966.52,287.41,1010.01,6.96,4.93,300.28,0.15,0.1
2025-03-09,33.37,-116.77809090909085,6.1,4.03,297.22,297.5,1040.04,290.57,1039.09,6.78,5.11,304.58,0.15,0.1
2025-03-09,33.37,-116.528,6.08,4.03,314.25,267.98,965.17,288.84,1028.62,7.0,4.92,334.77,0.14,0.1
2025-03-09,33.37,-117.5283636363636,6.16,4.0,284.42,298.43,1055.97,332.2,1003.03,6.94,5.05,274.74,0.15,0.11
2025-03-09,33.119,-119.02890909090908,6.02,4.0,305.88,281.02,1004.33,305.47,1037.41,6.4,5.12,311.71,0.15,0.1
2025-03-09,33.119,-119.279,4.93,4.15,299.54,310.89,1065.89,292.35,933.79,7.15,5.06,272.8,0.15,0.1
2025-03-09,33.119,-117.02818181818176,5.53,4.05,302.59,261.42,1012.76,305.81,1009.28,7.04,4.78,287.66,0.14,0.1
2025-03-09,33.119,-117.27827272727268,5.63,3.82,309.06,336.59,985.43,294.82,1024.05,7.69,5.32,302.48,0.15,0.1
2025-03-09,33.119,-117.5283636363636,6.21,4.01,309.36,284.99,1021.09,305.03,1077.53,6.18,5.15,263.21,0.16,0.11
2025-03-09,33.119,-117.77845454545451,6.27,4.25,297.5,303.53,958.41,298.62,989.11,7.2,5.4,309.38,0.14,0.09
2025-03-09,33.119,-116.77809090909085,6.54,4.02,280.9,292.59,1036.32,298.93,1042.36,6.47,4.49,304.33,0.16,0.1
2025-03-09,33.119,-118.27863636363634,6.05,3.87,280.86,279.22,965.04,279.36,1000.85,7.06,5.28,293.12,0.15,0.1
2025-03-09,33.119,-118.52872727272725,6.29,4.11,307.15,301.16,959.01,286.97,1024.32,6.61,5.21,291.7,0.14,0.11
2025-03-09,33.119,-118.77881818181817,5.98,4.08,304.01,301.82,982.93,298.51,958.25,6.64,5.37,278.33,0.15,0.1
2025-03-09,33.119,-118.02854545454542,6.05,3.93,321.36,298.5,1020.88,307.87,983.46,7.29,4.94,296.1,0.14,0.09
2025-03-10,34.87,-117.77845454545451,6.09,3.9,259.39,303.91,1019.04,283.38,969.74,7.07,4.91,266.34,0.15,0.1
2025-03-10,34.87,-117.27827272727268,6.25,4.31,296.73,282.94,1044.65,298.62,959.25,7.3,4.88,309.51,0.15,0.09
2025-03-10,33.119,-116.77809090909085,5.84,3.92,317.21,291.17,1130.29,299.07,986.58,6.69,5.06,286.9,0.13,0.09
2025-03-10,34.87,-119.279,6.17,4.05,293.05,296.49,1106.09,292.21,965.13,7.09,5.09,281.68,0.16,0.1
2025-03-10,34.87,-119.02890909090908,5.97,3.93,300.9,301.56,1052.62,282.43,1038.36,6.68,4.62,307.47,0.15,0.09
2025-03-10,34.87,-118.77881818181817,5.8,3.79,298.92,315.83,966.01,292.91,968.47,6.78,5.52,273.38,0.14,0.11
2025-03-10,34.87,-118.52872727272725,5.83,3.9,289.78,312.25,1017.98,308.72,1010.18,6.54,5.02,307.22,0.16,0.09
2025-03-10,34.87,-118.27863636363634,6.24,3.95,311.62,286.87,1012.54,293.7,880.23,6.34,5.08,280.7,0.16,0.1
2025-03-10,34.87,-118.02854545454542,6.1,4.03,292.27,311.58,1023.54,284.08,1002.77,7.27,5.08,303.96,0.16,0.1
2025-03-10,34.87,-117.5283636363636,6.21,3.9,285.64,293.94,934.34,309.76,1054.8,7.1,4.6,289.65,0.15,0.1
2025-03-10,34.62,-117.77845454545451,6.17,3.87,286.78,300.46,1013.93,296.56,1045.62,7.43,5.28,285.8,0.15,0.1
2025-03-10,34.62,-117.5283636363636,5.87,3.95,292.54,279.3,1013.88,298.66,1021.54,7.16,5.04,298.52,0.16,0.09
2025-03-10,34.87,-116.77809090909085,6.84,3.91,300.86,301.56,966.29,288.63,986.37,7.37,4.79,275.26,0.16,0.09
2025-03-10,34.87,-116.528,6.04,3.8,323.62,311.97,944.45,297.5,1027.99,7.22,4.57,289.06,0.15,0.1
2025-03-10,34.62,-119.279,6.07,3.75,314.86,293.21,1057.25,280.62,1047.73,7.1,5.02,289.31,0.15,0.1
2025-03-10,34.62,-119.02890909090908,5.63,3.92,298.08,296.4,1121.84,298.18,934.94,7.12,5.22,296.42,0.15,0.11
2025-03-10,34.62,-118.77881818181817,6.07,4.16,282.31,305.71,978.67,312.78,1010.39,7.22,4.83,287.51,0.14,0.1
2025-03-10,34.62,-118.52872727272725,6.07,3.92,313.79,291.6,990.91,299.46,994.36,6.41,5.07,289.49,0.15,0.1
2025-03-10,34.62,-118.27863636363634,5.77,4.14,301.29,284.36,1003.18,288.75,1054.13,7.17,5.05,286.01,0.15,0.11
2025-03-10,34.62,-118.02854545454542,6.15,3.81,276.92,288.72,1016.95,276.8,1050.84,6.63,4.75,306.85,0.14,0.1
2025-03-10,34.87,-117.02818181818176,5.92,3.91,303.76,281.53,947.86,291.72,938.02,7.2,5.08,310.72,0.14,0.09
2025-03-10,34.62,-117.27827272727268,5.66,4.05,255.01,319.13,1029.91,300.55,1034.19,6.8,5.45,287.92,0.16,0.11
2025-03-10,34.37,-119.279,6.15,4.12,292.63,276.46,1028.01,294.49,1063.3,7.11,5.32,304.9,0.16,0.09
2025-03-10,34.62,-116.77809090909085,5.59,4.29,297.93,278.21,951.99,301.59,966.05,6.95,4.96,287.97,0.15,0.1
2025-03-10,34.12,-117.02818181818176,5.89,4.23,304.15,293.79,1056.39,310.96,971.46,7.43,4.94,292.38,0.14,0.11
2025-03-10,34.37,-119.02890909090908,6.0,4.23,293.09,275.77,1131.38,314.4,1002.3,7.52,4.73,304.88,0.15,0.11
2025-03-10,34.37,-118.77881818181817,6.1,3.87,312.9,297.44,981.62,309.97,1016.92,6.64,4.93,295.81,0.16,0.09
2025-03-10,34.37,-118.52872727272725,5.5,3.98,288.2,293.18,999.22,285.81,1077.82,7.18,5.09,291.91,0.15,0.1
2025-03-10,34.37,-118.27863636363634,6.52,3.74,287.46,299.96,974.9,304.75,1065.49,6.77,4.94,309.49,0.12,0.1
2025-03-10,34.37,-118.02854545454542,5.76,4.11,285.35,295.0,920.65,323.53,900.47,7.31,4.79,278.17,0.14,0.1
2025-03-10,34.37,-117.77845454545451,5.99,4.3,299.96,306.77,1072.01,293.82,1024.53,7.23,5.23,299.62,0.14,0.1
2025-03-10,34.37,-117.5283636363636,6.1,4.36,290.83,287.63,969.59,298.57,1042.07,6.8,5.37,312.53,0.15,0.1
2025-03-10,34.37,-117.27827272727268,6.38,4.0,280.04,289.79,1026.07,318.72,1050.81,7.12,5.08,294.08,0.15,0.11
2025-03-10,34.37,-117.02818181818176,5.7,3.88,289.27,304.77,1034.53,298.15,1023.7,6.72,5.39,290.38,0.15,0.1
2025-03-10,34.37,-116.77809090909085,5.77,3.78,295.45,288.47,925.78,292.99,1019.67,7.25,5.26,285.88,0.15,0.1
2025-03-10,34.37,-116.528,6.01,4.09,311.67,294.4,1053.84,321.92,1016.53,6.65,5.1,282.7,0.15,0.1
2025-03-10,34.12,-119.279,6.26,3.77,292.81,276.1,997.57,295.88,1013.44,6.61,5.17,306.54,0.15,0.11
2025-03-10,34.12,-119.02890909090908,5.92,4.03,312.8,314.7,975.15,297.99,1071.62,6.73,4.82,300.64,0.14,0.1
2025-03-10,34.12,-118.77881818181817,5.94,4.2,297.49,301.96,1027.18,290.83,1006.32,6.81,4.89,311.6,0.14,0.1
2025-03-10,34.12,-118.52872727272725,6.01,3.76,301.56,278.68,1066.7,309.78,959.84,7.47,4.75,289.56,0.14,0.11
2025-03-10,34.12,-118.27863636363634,6.07,3.56,291.34,298.53,1012.16,306.26,1009.01,6.78,4.79,275.59,0.16,0.1
2025-03-10,34.12,-118.02854545454542,5.99,3.82,289.17,296.86,981.21,303.64,1108.13,7.15,4.86,308.79,0.14,0.1
2025-03-10,34.12,-117.77845454545451,6.17,4.06,326.22,313.61,923.73,303.17,1060.73,6.76,5.11,288.55,0.16,0.1
2025-03-10,34.12,-117.5283636363636,6.25,3.95,287.33,282.82,1017.39,306.47,891.4,7.27,4.82,298.32,0.13,0.1
2025-03-10,34.12,-117.27827272727268,5.76,4.01,292.2,301.71,1005.57,284.35,958.91,7.27,4.91,304.04,0.15,0.1
2025-03-10,34.62,-117.02818181818176,6.23,4.44,300.1,309.61,1015.15,296.94,911.16,6.92,5.08,294.88,0.15,0.1
2025-03-10,34.62,-116.528,5.7,3.72,329.21,304.57,1079.0,305.67,1006.91,7.57,5.28,302.37,0.14,0.1
2025-03-10,33.37,-119.279,5.68,3.61,327.44,289.66,1085.37,277.06,1127.32,6.61,5.01,290.91,0.15,0.1
2025-03-10,33.62,-116.528,6.78,3.96,325.73,296.33,1015.12,318.4,915.89,7.84,4.92,268.06,0.16,0.1
2025-03-10,33.87,-118.52872727272725,6.09,4.09,320.14,271.11,1043.87,281.33,926.29,7.35,5.18,277.89,0.16,0.1
2025-03-10,33.87,-118.27863636363634,6.01,4.17,283.57,302.43,1024.98,270.34,983.81,7.23,4.81,287.93,0.15,0.1
2025-03-10,33.87,-118.02854545454542,5.79,3.85,301.83,296.69,1019.8,297.83,996.75,6.32,5.32,277.14,0.15,0.09
2025-03-10,33.87,-117.77845454545451,5.93,3.89,293.32,282.1,927.89,286.29,1038.49,7.45,5.17,290.86,0.15,0.11
2025-03-10,33.87,-117.5283636363636,5.77,4.16,298.94,296.97,995.71,300.98,1085.95,7.17,4.96,284.35,0.14,0.1
2025-03-10,33.87,-117.27827272727268,6.31,3.94,302.13,298.8,1064.49,307.5,1135.56,7.05,5.08,313.81,0.16,0.1
2025-03-10,33.87,-117.02818181818176,5.74,3.75,274.43,298.43,1043.07,300.6,1008.66,6.97,4.82,307.41,0.15,0.1
2025-03-10,33.87,-116.77809090909085,6.25,4.14,300.4,276.79,1031.81,316.42,1017.67,6.44,5.14,265.14,0.15,0.1
2025-03-10,33.87,-119.02890909090908,5.64,3.89,305.26,299.9,955.74,300.07,941.27,6.7,5.31,289.11,0.14,0.1
2025-03-10,33.87,-118.77881818181817,5.7,4.06,316.91,308.6,1031.66,308.89,988.48,7.14,5.14,304.19,0.14,0.1
2025-03-10,33.62,-119.279,5.94,3.81,288.51,305.97,935.92,313.73,1001.11,6.91,5.03,292.76,0.15,0.1
2025-03-10,33.62,-118.52872727272725,6.23,3.83,315.68,280.55,1011.17,294.58,997.52,6.42,4.71,322.86,0.14,0.09
2025-03-10,33.62,-118.27863636363634,5.75,4.05,302.52,304.98,964.0,308.92,1053.14,6.99,5.34,280.61,0.15,0.09
2025-03-10,33.62,-118.02854545454542,5.7,3.79,277.4,305.14,1005.75,300.21,958.7,6.97,4.88,291.02,0.15,0.1
2025-03-10,33.62,-117.77845454545451,5.36,4.16,318.22,319.66,968.78,287.34,988.2,6.18,4.98,309.26,0.15,0.1
2025-03-10,33.62,-117.5283636363636,5.94,4.16,296.55,288.21,1037.09,293.14,1035.0,7.05,5.01,271.65,0.14,0.11
2025-03-10,33.62,-117.27827272727268,5.39,3.86,295.7,317.85,1033.46,318.03,1043.58,7.23,5.56,285.93,0.15,0.1
2025-03-10,33.62,-117.02818181818176,5.87,4.04,293.47,294.22,957.79,291.47,949.88,7.0,4.77,283.71,0.15,0.1
2025-03-10,33.62,-119.02890909090908,5.65,4.25,275.49,301.65,974.63,287.4,1055.27,7.37,4.99,283.91,0.15,0.1
2025-03-10,34.12,-116.77809090909085,6.05,4.05,321.95,305.98,1071.51,343.13,1003.17,7.25,4.75,320.4,0.15,0.11
2025-03-10,33.62,-118.77881818181817,6.01,3.89,277.94,293.73,1021.81,291.06,971.29,6.81,5.03,289.14,0.15,0.1
2025-03-10,33.87,-116.528,5.85,3.9,304.5,279.28,1007.82,272.12,954.62,7.67,5.09,281.59,0.16,0.09
2025-03-10,33.62,-116.77809090909085,5.92,3.98,293.82,313.33,1020.21,304.01,1072.41,6.6,4.79,292.19,0.16,0.09
2025-03-10,33.119,-117.02818181818176,5.93,4.15,305.19,273.24,1030.64,321.12,1060.93,7.78,4.58,302.03,0.16,0.1
2025-03-10,33.37,-119.02890909090908,5.98,3.95,299.51,309.58,1030.18,282.16,997.2,7.53,4.31,299.04,0.15,0.1
2025-03-10,33.37,-118.77881818181817,6.37,4.23,287.08,292.16,982.51,299.06,912.33,6.71,4.86,322.58,0.16,0.09
2025-03-10,33.37,-118.52872727272725,5.77,3.99,304.99,285.72,956.21,290.39,1035.21,7.1,5.4,291.1,0.14,0.1
2025-03-10,33.37,-118.27863636363634,6.33,3.95,300.91,291.78,997.53,298.07,1080.14,7.55,4.78,314.79,0.14,0.1
2025-03-10,33.37,-118.02854545454542,5.83,4.19,306.77,295.04,907.54,274.77,1081.51,6.8,4.72,293.94,0.15,0.1
2025-03-10,33.37,-117.77845454545451,5.34,4.07,317.09,289.83,991.65,290.66,1072.65,6.44,4.52,318.63,0.15,0.1
2025-03-10,33.37,-117.5283636363636,5.99,4.11,326.56,293.89,968.28,296.94,1010.29,6.84,5.11,294.0,0.16,0.09
2025-03-10,33.37,-117.27827272727268,5.82,4.09,292.34,320.92,984.74,283.24,1040.4,7.1,5.23,312.93,0.16,0.1
2025-03-10,33.37,-117.02818181818176,6.22,3.94,335.21,288.3,993.69,283.42,1029.52,7.37,5.4,281.98,0.14,0.1
2025-03-10,33.37,-116.77809090909085,5.51,3.74,306.51,294.64,989.77,288.4,1053.16,6.85,4.8,295.68,0.15,0.1
2025-03-10,33.37,-116.528,5.89,4.32,295.81,299.69,1058.27,311.88,940.43,6.99,4.71,291.66,0.14,0.11
2025-03-10,33.119,-119.279,6.0,4.2,283.93,293.59,945.92,304.59,1059.88,6.98,5.14,287.22,0.16,0.1
2025-03-10,33.119,-119.02890909090908,6.33,4.0,276.54,296.25,1014.53,277.58,910.56,7.79,4.73,307.79,0.15,0.11
2025-03-10,33.119,-118.77881818181817,5.76,3.9,333.73,278.74,1037.0,281.59,1019.71,6.58,5.09,289.56,0.16,0.11
2025-03-10,33.119,-118.52872727272725,5.67,3.59,285.17,298.08,965.13,303.04,980.06,7.08,4.6,288.18,0.14,0.1
2025-03-10,33.119,-118.27863636363634,5.52,3.8,321.11,266.39,996.42,299.46,957.19,6.93,4.7,276.88,0.14,0.1
2025-03-10,33.119,-118.02854545454542,6.34,3.87,304.0,304.51,977.85,279.65,1056.29,7.55,4.83,277.75,0.17,0.1
2025-03-10,33.119,-117.77845454545451,5.82,4.13,301.11,297.02,990.52,263.61,979.71,6.41,5.15,294.56,0.14,0.1
2025-03-10,33.119,-117.5283636363636,6.62,3.89,287.76,313.11,937.85,320.69,986.31,7.06,5.4,277.48,0.15,0.1
2025-03-10,33.119,-117.27827272727268,5.64,3.96,306.36,290.79,989.44,290.84,1025.35,7.11,5.37,291.71,0.14,0.1
2025-03-10,33.87,-119.279,6.44,4.2,322.98,289.16,1011.36,300.74,1024.35,6.79,5.16,300.61,0.15,0.11
2025-03-10,34.12,-116.528,6.21,4.06,280.07,302.96,1065.67,320.83,993.68,7.06,5.33,301.78,0.16,0.1
2025-03-10,33.119,-116.528,5.99,3.9,293.49,317.2,1041.94,303.7,985.79,6.58,4.98,293.01,0.14,0.09
